Wavelength (nm), scalar, vector, tensor
446.0,1017.4751228456166,-812.6707867922804,215.17460027955883
446.1,1013.2914662851863,-811.2245588075399,215.21133701709877
446.2,1009.1242508409391,-809.8317922538137,215.26100816253836
446.3,1004.9729682510063,-808.4926448875651,215.3237675550716
446.4,1000.8371077358662,-807.2072973431435,215.39977557057944
446.5,996.7161556273394,-805.9759536823303,215.4891993622413
446.6,992.6095949838634,-804.7988419836726,215.59221311439788
446.7,988.5169051908513,-803.6762149741253,215.70899831059202
446.8,984.4375615448794,-802.6083507057879,215.83974401680075
446.9,980.3710348204611,-801.5955532808462,215.98464718095423
447.0,976.3167908177248,-800.6381536280336,216.14391294996977
447.1,972.2742898896381,-799.7365103344157,216.31775500561494
447.2,968.2429864467982,-798.8910105365807,216.50639592068407
447.3,964.2223284379736,-798.1020708758525,216.7100675370913
447.4,960.2117568042302,-797.3701385226057,216.92901136768975
447.5,956.2107049042716,-796.6956922753542,217.1634790237927
447.6,952.2185979084182,-796.0792437409771,217.41373267061962
447.7,948.2348521583255,-795.5213386031564,217.68004551313464
447.8,944.2588744891368,-795.0225579870204,217.96270231504718
447.9,940.2900615106399,-794.5835199289717,218.2619999540749
448.0,936.3277988432156,-794.2048809618551,218.57824801697637
448.1,932.3714603041608,-793.8873378269784,218.9117694383012
448.2,928.4204070391983,-793.6316293260649,219.26290118734698
448.3,924.4739865934105,-793.4385383280996,219.6319950084366
448.4,920.5315319150424,-793.3088939481938,220.0194182203377
448.5,916.5923602845321,-793.2435739181163,220.4255545815429
448.6,912.6557721603153,-793.243507171303,220.85080522910513
448.7,908.7210499313867,-793.309676668624,221.2955896999661
448.8,904.7874565651755,-793.4431224956548,221.76034704515422
448.9,900.8542341374772,-793.6449452673327,222.24553704895015
449.0,896.9206022288826,-793.9163098821618,222.7516415672331
449.1,892.9857561695396,-794.2584496757903,223.2791660017512
449.2,889.0488651108157,-794.6726710330134,223.8286409301508
449.3,885.1090698984162,-795.1603585287078,224.40062391540292
449.4,881.1654807167732,-795.7229806821516,224.99570152291426
449.5,877.2171744683732,-796.3620964266551,225.61449157942957
449.6,873.263191844335,-797.0793624180518,226.2576457150145
449.7,869.3025340331758,-797.8765413328478,226.9258522384923
449.8,865.3341590029308,-798.7555113411726,227.61983940812712
449.9,861.356977277017,-799.7182769833702,228.3403791738741
450.0,857.3698471050063,-800.7669817350983,229.08829148617758
450.1,853.3715689051936,-801.9039226179287,229.86444929028346
450.2,849.3608788239234,-803.1315673065435,230.66978435632993
450.3,845.336441215086,-804.4525743067319,231.50529413647914
450.4,841.2968397882053,-805.869816941613,232.37204989462668
450.5,837.2405671002763,-807.3864121013312,233.27120642676104
450.6,833.166011967696,-809.0057550055506,234.2040137879028
450.7,829.0714442401111,-810.7315616290383,235.17183157505744
450.8,824.9549961926598,-812.5679209938249,236.17614649979052
450.9,820.8146395343906,-814.5193603039372,237.21859424128735
451.0,816.6481566650465,-816.5909269918237,238.30098693479917
451.1,812.4531042878331,-818.7882933145917,239.4253481730038
451.2,808.2267667218784,-821.1178914251947,240.5939581596326
451.3,803.9660951259584,-823.5870902338467,241.80941278419215
451.4,799.6676271367271,-826.2044304933887,243.07470209199687
451.5,795.3273787937092,-828.9799424273148,244.39331625115875
451.6,790.9406964802254,-831.9255826394111,245.76939125711863
451.7,786.5020499216231,-835.0558470965633,247.20791329813014
451.8,782.0047361849046,-838.3886502558482,248.71501179654064
451.9,777.4404456292531,-841.946617376168,250.29839012830095
452.0,772.7986070822766,-845.7590380617658,251.96797668947315
452.1,768.0653673677348,-849.8649155117231,253.73694111743734
452.2,763.2219401562495,-854.3179063887976,255.6233406167262
452.3,758.2418138297512,-859.1946820345735,257.65290660541604
452.4,753.085773905137,-864.6098441600852,259.8640160254491
452.5,747.6924376329249,-870.7443018898277,262.3171495682168
452.6,741.9587337679495,-877.9038108442508,265.1144036585947
452.7,735.6951660763815,-886.6531581858807,268.444217440558
452.8,728.5073936494191,-898.1713939643311,272.69978146044485
452.9,719.4088893440149,-915.4138242587252,278.86636644306475
453.0,705.0180687049551,-948.5205884073332,290.32417945801046
453.1,660.8997171589237,-1070.7923361742778,331.5069192568626
453.2,835.3991095201337,-537.1878217925147,154.0676362107904
453.3,745.4812103188692,-796.8062482041333,241.03950767611698
453.4,727.4127264789784,-840.8410455186076,256.1537564330081
453.5,716.9281076169424,-862.0817961459808,263.67361587869954
453.6,708.7392054146145,-876.3851701101388,268.8846291936046
453.7,701.5006408040002,-887.778721656802,273.12923203897174
453.8,694.7088500613103,-897.7636305037978,276.90764548967394
453.9,688.129625858195,-907.0319353248033,280.4502602896276
454.0,681.6365397213866,-915.9510946497334,283.8791222121538
454.1,675.1528940644101,-924.7379236248067,287.2658653601195
454.2,668.6272264661387,-933.5318293687584,290.6560640174056
454.3,662.0216727365043,-942.4294130834238,294.0806873951839
454.4,655.3058865770518,-951.5023291225065,297.56194693053163
454.5,648.453581028351,-960.8071831990009,301.11645347476497
454.6,641.440384459067,-970.3913607839097,304.75696690450314
454.7,634.242374429761,-980.2966526524918,308.49333929717915
454.8,626.834949698613,-990.5616352618134,312.3329394220684
454.9,619.1918365510097,-1001.2233276740598,316.2806848010921
455.0,611.2840839945314,-1012.3184274593791,320.3387085280026
455.1,603.0789161324107,-1023.8843155516339,324.5056077847101
455.2,594.5382888165027,-1035.9599655992859,328.7751304299326
455.3,585.616935676988,-1048.5868765799678,333.1340238236189
455.4,576.2595622107558,-1061.8101645790866,337.55854615291497
455.5,566.3966002741112,-1075.6800125899194,342.00872725807136
455.6,555.9374436355448,-1090.2538235122481,346.4186521142058
455.7,544.7590523707692,-1105.5997463862204,350.67933247362083
455.8,532.6854903254912,-1121.8029955305813,354.6068829874221
455.9,519.4482631426151,-1138.9782461178174,357.87925987170536
456.0,504.60175427199874,-1157.2965274795376,359.89892507423275
456.1,487.31902465329904,-1177.051298454037,359.45716301356
456.2,465.8056573499971,-1198.8507884310907,353.7632654017948
456.3,435.10861787469025,-1224.3437141774814,334.800819130814
456.4,373.8289866665039,-1260.6411676742332,267.19347178175116
456.5,-204.32847431846434,-1469.7888257802895,-659.196723175419
456.6,594.9078789967804,-1220.261267011626,713.1920727035641
456.7,494.936523557639,-1270.746065685322,590.5886010405029
456.8,451.5848103752944,-1302.3273773959972,566.7777023005478
456.9,418.5694016154413,-1329.9138548615308,565.6193762620218
457.0,387.5361167424701,-1355.4038082582028,574.5938568502125
457.1,355.20157499460714,-1378.3405270818796,590.3029667814207
457.2,319.2084564049604,-1396.6802722378784,612.0874193127078
457.3,276.7278761384932,-1405.8673875274894,640.850927978513
457.4,222.9415719072974,-1395.7522723435427,679.4400069064853
457.5,147.15781273322918,-1340.7026155644553,735.1081048741086
457.6,16.899674167682882,-1157.509562061007,830.5720316344034
457.7,-348.2289135592928,-369.38030164147114,1092.4826817542123
457.8,4060.4414008724298,-12338.355479443848,-1993.836527076459
457.9,649.4643162445466,-3489.507433055042,409.4385943592233
458.0,378.54414204841447,-3059.406061452539,611.7904917019188
458.1,235.78883768705603,-3031.973497085499,727.6058443385097
458.2,116.30660949802494,-3151.397178423324,831.7167395985575
458.3,-9.016852095233476,-3378.605550913059,946.5576933585581
458.4,-159.72201408206325,-3728.1686801024725,1089.3298807030153
458.5,-361.5252741876957,-4257.860412700715,1284.7133303840906
458.6,-664.2491551930766,-5107.29048389879,1581.9982991791164
458.7,-1195.36055030746,-6653.3129214434975,2108.3487708470543
458.8,-2430.7792983152217,-10320.326327237313,3339.4986285525792
458.9,-9075.851730265877,-30222.2138336645,9980.673184710178
459.0,8345.448840405375,22070.55146780374,-7444.2367410991465
459.1,3269.2638099092137,6867.401186785071,-2371.430936715793
459.2,2156.0660862178615,3550.477269301056,-1261.4249510473937
459.3,1656.1709543549418,2071.258333521946,-764.5660354552714
459.4,1363.975661586242,1213.3373389277249,-475.2759424273485
459.5,1165.8605728101743,636.1633587371113,-279.95418716378117
459.6,1017.2569554663817,206.2705825495067,-134.0472549157331
459.7,896.8393043596428,-140.1270924438557,-16.2419118675837
459.8,792.8278710397348,-438.21609810959006,85.23156605553933
459.9,697.8518370303887,-709.9848076804095,177.73571365419647
460.0,606.6711154842012,-971.0516620783023,266.5037015913349
460.1,514.9894600027941,-1234.2210489555075,355.8259479655305
460.2,418.6931119592468,-1511.7637555085237,449.8112584179429
460.3,313.19691168912993,-1817.3758882400912,553.0405511778062
460.4,192.66689979020742,-2168.5089513582557,671.3441280698398
460.5,48.82449838864975,-2589.95565226388,812.9973925790806
460.6,-131.23538433698403,-3120.3942882796605,990.9026651586136
460.7,-369.57235830232776,-3825.9717262365384,1227.1171229394513
460.8,-708.1027682759097,-4832.40922488667,1563.5549642527117
460.9,-1238.4356239308047,-6414.509556200077,2091.823295999246
461.0,-2208.0028924521057,-9314.54733877844,3059.352391125663
461.1,-4599.747944864629,-16481.33393065288,5449.084105837979
461.2,-20808.767460673633,-65100.14277515338,21656.113759961536
461.3,12402.684018197888,34542.27724272461,-11557.305329492048
461.4,5480.875228098624,13784.745473318517,-4637.443006198351
461.5,3765.7188669562806,8647.011766134,-2924.2129724001898
461.6,2984.689803059194,6311.511276588312,-2145.0910101067852
461.7,2536.136351636072,4973.298448612541,-1698.4262683040836
461.8,2243.9050873852475,4103.921582352341,-1408.0660846239791
461.9,2037.6880360445502,3492.464520099884,-1203.7031848049396
462.0,1883.8959390601774,3038.166535759328,-1051.7489541993798
462.1,1764.4494946573652,2686.796140303952,-934.124684792867
462.2,1668.7494470801378,2406.561420614534,-840.2316696361663
462.3,1590.1679415146034,2177.584165962102,-763.4425623157988
462.4,1524.3458454013155,1986.7918856730935,-699.3987022612738
462.5,1468.2971607514207,1825.2310930027672,-645.1145305814122
462.6,1419.906828929951,1686.5607605919422,-598.4753979582713
462.7,1377.6340492787092,1566.1623124506352,-557.940886026453
462.8,1340.3292354309492,1460.5905247187852,-522.3617661365529
462.9,1307.1168604557754,1367.2220892042171,-490.86284668053764
463.0,1277.3180757180132,1284.0234948512893,-462.76559389872097
463.1,1250.3981857152464,1209.3934743471034,-437.5356084590792
463.2,1225.9301317037255,1142.0534746602232,-414.7461106456257
463.3,1203.5685626423972,1080.9698874073536,-394.0520127066155
463.4,1183.031074143814,1025.297781378051,-375.1711590699057
463.5,1164.0844030325131,974.3395002467555,-357.8705220422634
463.6,1146.5341129361288,927.5137319435328,-341.955888431821
463.7,1130.216781246242,884.3320808645238,-327.26404744297434
463.8,1114.994006154046,844.3810991842112,-313.6567985594329
463.9,1100.7477567551723,807.3083463804276,-301.0163024190826
464.0,1087.3767270560606,772.8114595810995,-289.24143552134495
464.1,1074.7934492876095,740.6295010469302,-278.2449041798517
464.2,1062.9219878195267,710.536046755996,-267.95093902032363
464.3,1051.6960815308673,682.3336197314499,-258.29343788471687
464.4,1041.0576358264066,655.849171747084,-249.2144583362322
464.5,1030.9554896457182,630.9303895096137,-240.66298511653096
464.6,1021.3444005169239,607.4426545246029,-232.59391561097243
464.7,1012.1842038196131,585.2665251850653,-224.9672194899157
464.8,1003.4391122296016,564.2956390409473,-217.74723850185958
464.9,995.0771287223423,544.434955415416,-210.9020997979583
465.0,987.0695521485623,525.5992754407661,-204.40322180406406
465.1,979.3905587241513,507.7119895679943,-198.2248959844641
465.2,972.0168461231384,490.704012642044,-192.34393118821257
465.3,964.9273294715068,474.51287445845475,-186.73934987758065
465.4,958.1028805856118,459.08193985287267,-181.39212758399682
465.5,951.5261034145311,444.359737219656,-176.28496855229378
465.6,945.1811399297014,430.2993782058314,-171.40211181791582
465.7,939.0535017306358,416.8580544014509,-166.72916298708185
465.8,933.1299234599506,403.99659931926976,-162.25294781421454
465.9,927.398234786893,391.67910595308257,-157.96138433678337
466.0,921.8472482588808,379.8725918241458,-153.8433708679934
466.1,916.4666607619542,368.54670474800497,-149.8886875890073
466.2,911.2469666922743,357.6734636368767,-146.087909843552
466.3,906.1793812382764,347.2270295445792,-142.43233153524855
466.4,901.2557724194003,337.1835028987226,-138.9138972741125
466.5,896.4686007309908,327.5207434757368,-135.52514212243705
466.6,891.8108654153565,318.218210184597,-132.2591379605399
466.7,887.2760565211249,309.2568181510783,-129.10944563496176
466.8,882.8581120323371,300.618810951879,-126.07007217100421
466.9,878.5513794493561,292.28764614933885,-123.13543243206368
467.0,874.3505812884935,284.2478925316037,-120.30031469302345
467.1,870.2507840393504,276.4851376790082,-117.55984966703053
467.2,866.2473701799638,268.98590466043703,-114.90948258605714
467.3,862.3360129021457,261.7375768199539,-112.34494798789804
467.4,858.5126532439613,254.72832974750366,-109.86224690682727
467.5,854.7734793645745,247.94706964197903,-107.45762620335066
467.6,851.1149077295842,241.38337737356542,-105.1275598014328
467.7,847.5335660033918,235.02745763713853,-102.86873162990163
467.8,844.0262774695233,228.8700926616451,-100.67802008916362
467.9,840.5900468211646,222.9026000041429,-98.5524838856628
468.0,837.2220471825483,217.11679401215088,-96.48934909486627
468.1,833.9196082378645,211.50495058596394,-94.48599732959858
468.2,830.6802053583534,206.05977491445756,-92.53995490453869
468.3,827.5014496304456,200.77437189429293,-90.64888289984238
468.4,824.3810786985255,195.6422189746163,-88.81056803761247
468.5,821.316948345287,190.6571411972819,-87.02291429427095
468.6,818.3070247408717,185.81328822732354,-85.28393518014619
468.7,815.349377299266,181.10511319010612,-83.59174662482963
468.8,812.4421720868669,176.5273531508165,-81.94456041330668
468.9,809.5836657337317,172.07501108878296,-80.34067812346748
469.0,806.7721998031241,167.74333923419536,-78.7784855206675
469.1,804.0061955793561,163.52782364805248,-77.25644736942625
469.2,801.2841492378986,159.424169937932,-75.7731026262946
469.3,798.6046273652604,155.4282900127751,-74.3270599814649
469.4,795.9662627992924,151.5362897891756,-72.9169937198049
469.5,793.3677507632692,147.74445776995495,-71.54163987477618
469.6,790.8078452697539,144.0492544234371,-70.19979265124525
469.7,788.2853557723539,140.44730229831984,-68.89030109536762
469.8,785.7991440455672,136.93537681516585,-67.61206599177903
469.9,783.3481212746598,133.51039768083444,-66.36403697009362
470.0,780.9312453391922,130.16942087701503,-65.14520980433551
470.1,778.5475182752267,126.90963117840634,-63.954623890394515
470.2,776.1959839025219,123.72833515986845,-62.79135988786315
470.3,773.8757256043574,120.62295465561876,-61.6545375138711
470.4,771.5858642484656,117.59102063647025,-60.54331347750256
470.5,769.3255562387503,114.63016747421236,-59.456879544434656
470.6,767.0939916881598,111.738127564703,-58.394460722250265
470.7,764.8903927040166,108.91272628365145,-57.35531355769473
470.8,762.7140117776905,106.1518772511993,-56.33872453785235
470.9,760.56413027132,103.45357788341686,-55.34400858789879
471.0,758.4400569946735,100.81590521042781,-54.370507658613
471.1,756.3411268660053,98.2370119427369,-53.41758939746404
471.2,754.2666996510643,95.71512276855114,-52.484645897488434
471.3,752.2161587749847,93.24853086640263,-51.571092518688765
471.4,750.1889102021474,90.8355946185065,-50.67636677705858
471.5,748.184381379454,88.47473451140417,-49.79992729671046
471.6,746.2020202388912,86.16443021154672,-48.94125282096346
471.7,744.2412942554591,83.90321780427819,-48.099841278505224
471.8,742.3016895568741,81.68968718561052,-47.275208901064474
471.9,740.3827100817734,79.52247959698663,-46.466889389298096
472.0,738.4838767833037,77.40028529385104,-45.674433123801805
